# Fill pool 20260524-171709 - 500 random sponsors
# bucket|slug|EP|ETSize|DTL|DTR|DirectSponsored|MemberId|CurRankName
Fill|lt-9d788e06-w1-i93-6595c0|6|0|90.0000|78.0000|0|AMB-583717|Lifestyle
Fill|lt-8ff5dfd4-w1-i122-e5f8bf|6|0|90.0000|18.0000|0|AMB-146405|Lifestyle
Fill|lt-c8241e81-w1-i314-94ed1d|6|0|.0000|.0000|0|AMB-372736|Lifestyle
Fill|lt-9d788e06-w1-i165-30cd7b|6|0|6.0000|6.0000|0|AMB-945651|Lifestyle
Fill|lt-a222f227-w4-i101-f0dc72|12|1|18.0000|18.0000|0|AMB-671735|Lifestyle
Fill|lt-ecd8fb8e-w1-i252-efa2a1|6|0|.0000|.0000|0|AMB-671921|Lifestyle
Fill|lt-a222f227-w5-i20-fe24e2|6|0|30.0000|18.0000|0|AMB-118344|Lifestyle
Fill|lt-b036a425-w1-i120-a4afb2|6|0|.0000|.0000|0|AMB-108442|Lifestyle
Fill|lt-c8241e81-w1-i179-fa2288|6|0|.0000|.0000|0|AMB-783852|Lifestyle
Fill|lt-8ff5dfd4-w1-i139-1a37f0|6|0|30.0000|6.0000|0|AMB-865751|Lifestyle
Fill|lt-b036a425-w1-i17-57981a|6|0|.0000|.0000|0|AMB-808952|Lifestyle
Fill|lt-ecd8fb8e-w1-i288-30acb7|12|1|.0000|.0000|0|AMB-407413|Lifestyle
Fill|lt-ecd8fb8e-w1-i6-23d110|6|0|.0000|.0000|0|AMB-063669|Lifestyle
Fill|lt-8ff5dfd4-w1-i109-6f838f|6|0|198.0000|18.0000|0|AMB-903697|Lifestyle
Fill|lt-a222f227-w5-i106-f650b1|84|13|18.0000|6.0000|0|AMB-688116|2
Fill|lt-c8241e81-w1-i169-7d22b9|6|0|.0000|.0000|0|AMB-555584|Lifestyle
Fill|lt-c8241e81-w1-i15-9c8559|6|0|.0000|.0000|0|AMB-203788|Lifestyle
Fill|lt-c8241e81-w1-i61-6fd6d3|6|0|18.0000|18.0000|0|AMB-688728|Lifestyle
Fill|lt-b036a425-w1-i323-843e56|6|0|.0000|.0000|0|AMB-240278|Lifestyle
Fill|lt-a53be366-w1-i70-6f87a0|6|0|.0000|.0000|0|AMB-001886|Lifestyle
Fill|lt-8ff5dfd4-w1-i27-386d15|6|0|102.0000|18.0000|0|AMB-259731|Lifestyle
Fill|lt-c8241e81-w1-i117-974311|6|0|.0000|.0000|0|AMB-104851|Lifestyle
Fill|lt-c4b8202b-w1-i72-10cbba|6|0|.0000|.0000|0|AMB-196702|Lifestyle
Fill|lt-c4b8202b-w1-i223-5dff93|6|0|6.0000|6.0000|0|AMB-173715|Lifestyle
Fill|lt-a222f227-w3-i10-b55aee|6|0|216.0000|150.0000|0|AMB-680458|Lifestyle
Fill|lt-b036a425-w1-i86-5fee4a|6|0|6.0000|6.0000|0|AMB-158767|Lifestyle
Fill|lt-b036a425-w1-i51-e54610|6|0|42.0000|42.0000|0|AMB-030964|Lifestyle
Fill|lt-9d788e06-w1-i118-9003ac|6|0|6.0000|6.0000|0|AMB-059225|Lifestyle
Fill|lt-a53be366-w1-i105-bbcc20|6|0|.0000|.0000|0|AMB-506064|Lifestyle
Fill|lt-a222f227-w4-i9-ebd08c|12|1|42.0000|30.0000|0|AMB-306047|Lifestyle
Fill|lt-c4b8202b-w1-i230-188dc6|6|0|.0000|.0000|0|AMB-040686|Lifestyle
Fill|lt-9d788e06-w1-i271-b1e08f|6|0|.0000|.0000|0|AMB-748554|Lifestyle
Fill|lt-8ff5dfd4-w1-i135-1f0a6e|6|0|174.0000|18.0000|0|AMB-864084|Lifestyle
Fill|lt-c4b8202b-w1-i133-e0b024|12|1|6.0000|6.0000|0|AMB-131374|Lifestyle
Fill|lt-a53be366-w1-i51-4c1972|6|0|.0000|.0000|0|AMB-739034|Lifestyle
Fill|lt-a222f227-w5-i147-4a41db|12|1|6.0000|6.0000|0|AMB-434916|Lifestyle
Fill|lt-c727361f-l10-8-8784b7|48|7|30.0000|738.0000|0|AMB-658024|1
Fill|lt-9d788e06-w1-i190-abf31b|12|1|6.0000|6.0000|0|AMB-701951|Lifestyle
Fill|lt-9d788e06-w1-i380-ff8638|6|0|.0000|.0000|0|AMB-206107|Lifestyle
Fill|lt-ecd8fb8e-w1-i62-50383f|6|0|.0000|.0000|0|AMB-842226|Lifestyle
Fill|lt-c4b8202b-w1-i7-d83db0|6|0|6.0000|6.0000|0|AMB-351752|Lifestyle
Fill|lt-ecd8fb8e-w1-i27-916a71|48|7|234.0000|18.0000|0|AMB-398472|1
Fill|lt-a222f227-w2-i4-f57ccc|12|1|102.0000|126.0000|0|AMB-793769|Lifestyle
Fill|lt-b036a425-w1-i299-460fbf|6|0|.0000|.0000|0|AMB-052044|Lifestyle
Fill|lt-b036a425-w1-i263-02c83e|6|0|.0000|.0000|0|AMB-626493|Lifestyle
Fill|lt-ecd8fb8e-w1-i63-8e44f3|6|0|.0000|.0000|0|AMB-978058|Lifestyle
Fill|lt-c8241e81-w1-i92-7a097d|6|0|.0000|.0000|0|AMB-493611|Lifestyle
Fill|lt-9d788e06-w1-i295-637993|12|1|18.0000|18.0000|0|AMB-157402|Lifestyle
Fill|lt-a53be366-w1-i294-d65b52|6|0|.0000|.0000|0|AMB-884923|Lifestyle
Fill|p-33f6d261-up11|552|91|126.0000|.0000|0|AMB-386162|3
Fill|lt-ecd8fb8e-w1-i292-a7db1c|6|0|.0000|.0000|0|AMB-701757|Lifestyle
Fill|lt-8ff5dfd4-w1-i188-0cb242|6|0|162.0000|18.0000|0|AMB-031812|Lifestyle
Fill|lt-ecd8fb8e-w1-i101-dc0db9|6|0|.0000|.0000|0|AMB-308661|Lifestyle
Fill|lt-8ff5dfd4-w1-i144-d9c0c0|18|2|150.0000|18.0000|0|AMB-591716|Lifestyle
Fill|lt-b036a425-w1-i43-5c14fb|6|0|.0000|.0000|0|AMB-779085|Lifestyle
Fill|lt-c8241e81-w1-i5-f2ca7b|6|0|.0000|.0000|0|AMB-643914|Lifestyle
Fill|lt-b036a425-w1-i305-ecd7a8|6|0|.0000|.0000|0|AMB-442439|Lifestyle
Fill|lt-a53be366-w1-i196-05decf|6|0|.0000|.0000|0|AMB-002349|Lifestyle
Fill|lt-c8241e81-w1-i133-7692c9|6|0|18.0000|18.0000|0|AMB-696282|Lifestyle
Fill|lt-b036a425-w1-i240-a4e625|12|1|6.0000|6.0000|0|AMB-987984|Lifestyle
Fill|lt-9d788e06-w1-i112-826401|6|0|.0000|.0000|0|AMB-653301|Lifestyle
Fill|lt-c727361f-l50-37-c9e060|150|24|6.0000|66.0000|0|AMB-100286|2
Fill|lt-ecd8fb8e-w1-i38-72078b|6|0|.0000|.0000|0|AMB-571240|Lifestyle
Fill|lt-a222f227-w5-i133-c5779b|6|0|18.0000|6.0000|0|AMB-966988|Lifestyle
Fill|lt-8ff5dfd4-w1-i20-003def|6|0|126.0000|18.0000|0|AMB-034490|Lifestyle
Fill|lt-a53be366-w1-i189-3fea50|6|0|.0000|.0000|0|AMB-275557|Lifestyle
Fill|lt-b036a425-w1-i15-ff2479|18|2|.0000|.0000|0|AMB-610068|Lifestyle
Fill|lt-c8241e81-w1-i277-104135|6|0|.0000|.0000|0|AMB-409576|Lifestyle
Fill|lt-c4b8202b-w1-i175-bd94cc|6|0|.0000|.0000|0|AMB-270222|Lifestyle
Fill|lt-ecd8fb8e-w1-i34-abfcb5|6|0|18.0000|18.0000|0|AMB-188179|Lifestyle
Fill|lt-c4b8202b-w1-i216-380f71|6|0|.0000|.0000|0|AMB-257760|Lifestyle
Fill|lt-b036a425-w1-i61-ed511d|6|0|18.0000|18.0000|0|AMB-358862|Lifestyle
Fill|lt-a53be366-w1-i36-d64c7c|6|0|.0000|.0000|0|AMB-167517|Lifestyle
Fill|lt-8ff5dfd4-w1-i31-f5e1b5|6|0|66.0000|18.0000|0|AMB-799906|Lifestyle
Fill|lt-9d788e06-w1-i223-65ff44|6|0|.0000|.0000|0|AMB-848895|Lifestyle
Fill|lt-c8241e81-w1-i191-db9cc6|6|0|.0000|.0000|0|AMB-438171|Lifestyle
Fill|lt-57ae4616-w1-i32-e82771|6|0|6.0000|6.0000|0|AMB-563347|Lifestyle
Fill|lt-c8241e81-w1-i163-6c41a5|6|0|.0000|.0000|0|AMB-207400|Lifestyle
Fill|lt-8ff5dfd4-w1-i192-226e18|6|0|42.0000|6.0000|0|AMB-228797|Lifestyle
Fill|lt-b036a425-w1-i223-8548e4|6|0|.0000|.0000|0|AMB-119973|Lifestyle
Fill|lt-ecd8fb8e-w1-i173-30cd17|6|0|6.0000|6.0000|0|AMB-585159|Lifestyle
Fill|lt-57ae4616-w1-i30-c20568|6|0|6.0000|6.0000|0|AMB-443422|Lifestyle
Fill|lt-a222f227-w4-i55-eabbc4|12|1|18.0000|18.0000|0|AMB-983234|Lifestyle
Fill|lt-a53be366-w1-i83-b61ae4|6|0|.0000|.0000|0|AMB-726496|Lifestyle
Fill|lt-c8241e81-w1-i249-56283d|6|0|.0000|.0000|0|AMB-350223|Lifestyle
Fill|lt-9d788e06-w1-i238-2d746f|6|0|.0000|.0000|0|AMB-121944|Lifestyle
Fill|lt-a222f227-w4-i29-4e7681|12|1|66.0000|54.0000|0|AMB-497891|Lifestyle
Fill|lt-c8241e81-w1-i125-3fc1fc|6|0|.0000|.0000|0|AMB-083043|Lifestyle
Fill|lt-ecd8fb8e-w1-i94-623275|42|6|.0000|.0000|0|AMB-138593|1
Fill|lt-57ae4616-w1-i6-524856|6|0|6.0000|6.0000|0|AMB-078695|Lifestyle
Fill|lt-c4b8202b-w1-i53-0063f1|6|0|18.0000|6.0000|0|AMB-762477|Lifestyle
Fill|lt-ecd8fb8e-w1-i65-51eee5|66|10|162.0000|18.0000|0|AMB-371541|1
Fill|lt-c8241e81-w1-i159-62b728|12|1|.0000|.0000|0|AMB-751897|Lifestyle
Fill|lt-c8241e81-w1-i301-3127bf|12|1|.0000|.0000|0|AMB-030722|Lifestyle
Fill|lt-c4b8202b-w1-i152-f6713a|6|0|.0000|.0000|0|AMB-891040|Lifestyle
Fill|lt-ecd8fb8e-w1-i123-080263|6|0|.0000|.0000|0|AMB-968569|Lifestyle
Fill|lt-ecd8fb8e-w1-i21-b67f58|12|1|6.0000|6.0000|0|AMB-158199|Lifestyle
Fill|lt-c4b8202b-w1-i24-1cd50f|6|0|.0000|.0000|0|AMB-877167|Lifestyle
Fill|lt-ecd8fb8e-w1-i140-eb743e|6|0|.0000|.0000|0|AMB-139861|Lifestyle
Fill|lt-c8241e81-w1-i143-7249f4|6|0|.0000|.0000|0|AMB-812027|Lifestyle
Fill|lt-a53be366-w1-i151-2a63d2|6|0|.0000|.0000|0|AMB-018266|Lifestyle
Fill|lt-8ff5dfd4-w1-i50-ab0753|6|0|114.0000|18.0000|0|AMB-826817|Lifestyle
Fill|lt-8ff5dfd4-w1-i129-5643c1|6|0|162.0000|18.0000|0|AMB-435476|Lifestyle
Fill|lt-8ff5dfd4-w1-i185-d23d31|6|0|222.0000|18.0000|0|AMB-607905|Lifestyle
Fill|lt-ecd8fb8e-w1-i153-4e3ac2|6|0|.0000|.0000|0|AMB-543856|Lifestyle
Fill|lt-8ff5dfd4-w1-i0-fa56a1|6|0|6.0000|6.0000|0|AMB-475024|Lifestyle
Fill|lt-a222f227-w5-i157-72dd07|6|0|18.0000|24.0000|0|AMB-901003|Lifestyle
Fill|lt-c727361f-l50-17-bbd622|42|6|222.0000|234.0000|0|AMB-941106|1
Fill|lt-b036a425-w1-i30-4dfe5e|6|0|6.0000|6.0000|0|AMB-759592|Lifestyle
Fill|lt-c8241e81-w1-i319-7ebaaf|6|0|.0000|6.0000|0|AMB-264224|Lifestyle
Fill|lt-a53be366-w1-i37-090058|6|0|.0000|.0000|0|AMB-658165|Lifestyle
Fill|lt-a53be366-w1-i35-d73d36|6|0|.0000|.0000|0|AMB-268624|Lifestyle
Fill|lt-8ff5dfd4-w1-i81-58abbd|48|7|270.0000|42.0000|0|AMB-263704|1
Fill|lt-a222f227-w5-i79-26cf23|6|0|6.0000|6.0000|0|AMB-452954|Lifestyle
Fill|lt-ecd8fb8e-w1-i45-76f72b|54|8|24.0000|.0000|0|AMB-386732|1
Fill|lt-a53be366-w1-i332-ef4a43|6|0|.0000|.0000|0|AMB-312341|Lifestyle
Fill|lt-a53be366-w1-i29-28aa04|6|0|.0000|.0000|0|AMB-229333|Lifestyle
Fill|lt-c8241e81-w1-i124-8f6d8a|6|0|.0000|.0000|0|AMB-043363|Lifestyle
Fill|lt-c727361f-l10-1-9e8a75|54|8|18.0000|894.0000|0|AMB-459765|1
Fill|lt-c4b8202b-w1-i224-29f6a1|6|0|6.0000|6.0000|0|AMB-454179|Lifestyle
Fill|lt-9d788e06-w1-i377-b34ce5|6|0|.0000|12.0000|0|AMB-401278|Lifestyle
Fill|lt-a222f227-w5-i116-00c366|6|0|6.0000|6.0000|0|AMB-597920|Lifestyle
Fill|lt-9d788e06-w1-i204-e8a52e|6|0|6.0000|6.0000|0|AMB-353548|Lifestyle
Fill|lt-8ff5dfd4-w1-i166-dc0285|54|8|42.0000|6.0000|0|AMB-737549|1
Fill|lt-b036a425-w1-i88-11fc4e|6|0|6.0000|6.0000|0|AMB-405851|Lifestyle
Fill|lt-b036a425-w1-i243-dfc83d|12|1|.0000|.0000|0|AMB-572117|Lifestyle
Fill|lt-a53be366-w1-i84-8ca954|6|0|.0000|.0000|0|AMB-788345|Lifestyle
Fill|lt-b036a425-w1-i142-a594f9|6|0|.0000|.0000|0|AMB-152549|Lifestyle
Fill|lt-8ff5dfd4-w1-i49-428e3a|6|0|54.0000|18.0000|0|AMB-826800|Lifestyle
Fill|lt-ecd8fb8e-w1-i230-1e36ca|6|0|.0000|.0000|0|AMB-699471|Lifestyle
Fill|lt-a222f227-w5-i83-0cb8fe|12|1|6.0000|18.0000|0|AMB-010060|Lifestyle
Fill|lt-c727361f-l50-5-7139b5|42|6|246.0000|246.0000|0|AMB-861774|1
Fill|lt-9d788e06-w1-i149-a768ab|6|0|42.0000|42.0000|0|AMB-563940|Lifestyle
Fill|lt-ecd8fb8e-w1-i84-dd3203|6|0|.0000|.0000|0|AMB-727642|Lifestyle
Fill|lt-ecd8fb8e-w1-i39-044b72|6|0|.0000|.0000|0|AMB-255930|Lifestyle
Fill|lt-c4b8202b-w1-i85-31937d|6|0|.0000|.0000|0|AMB-862777|Lifestyle
Fill|lt-ecd8fb8e-w1-i135-393071|6|0|.0000|.0000|0|AMB-978777|Lifestyle
Fill|lt-ecd8fb8e-w1-i211-6b82fe|6|0|102.0000|.0000|0|AMB-511044|Lifestyle
Fill|lt-ecd8fb8e-w1-i195-4f4f1a|42|6|6.0000|6.0000|0|AMB-992262|1
Fill|lt-9d788e06-w1-i16-75b100|6|0|18.0000|18.0000|0|AMB-705222|Lifestyle
Fill|lt-a222f227-w4-i38-0b321f|12|1|30.0000|18.0000|0|AMB-295255|Lifestyle
Fill|lt-8ff5dfd4-w1-i96-4b49ea|6|0|318.0000|54.0000|0|AMB-780488|Lifestyle
Fill|lt-9d788e06-w1-i102-00542f|6|0|6.0000|6.0000|0|AMB-398435|Lifestyle
Fill|lt-ecd8fb8e-w1-i258-efd3a3|6|0|.0000|.0000|0|AMB-019235|Lifestyle
Fill|lt-a222f227-w2-i15-168d86|48|7|138.0000|150.0000|0|AMB-626511|1
Fill|lt-c4b8202b-w1-i235-b67862|6|0|.0000|.0000|0|AMB-744937|Lifestyle
Fill|lt-a222f227-w5-i141-830a8c|6|0|18.0000|18.0000|0|AMB-117073|Lifestyle
Fill|lt-ecd8fb8e-w1-i285-baf600|6|0|6.0000|6.0000|0|AMB-065931|Lifestyle
Fill|lt-57ae4616-w1-i9-067f19|6|0|6.0000|6.0000|0|AMB-470305|Lifestyle
Fill|lt-a53be366-w1-i95-ff1469|6|0|.0000|.0000|0|AMB-644115|Lifestyle
Fill|lt-c8241e81-w1-i340-e7730f|6|0|.0000|.0000|0|AMB-840764|Lifestyle
Fill|lt-8ff5dfd4-w1-i83-5c6c4d|6|0|66.0000|18.0000|0|AMB-476814|Lifestyle
Fill|lt-c4b8202b-w1-i296-7b1605|12|1|6.0000|18.0000|0|AMB-381295|Lifestyle
Fill|lt-a53be366-w1-i154-690ed2|6|0|.0000|.0000|0|AMB-365749|Lifestyle
Fill|lt-c4b8202b-w1-i39-73e25d|6|0|18.0000|6.0000|0|AMB-304045|Lifestyle
Fill|lt-b036a425-w1-i307-aaf172|6|0|.0000|.0000|0|AMB-572079|Lifestyle
Fill|lt-ecd8fb8e-w1-i75-8ce8b2|6|0|.0000|.0000|0|AMB-662452|Lifestyle
Fill|lt-b036a425-w1-i286-05fbb0|6|0|.0000|.0000|0|AMB-093601|Lifestyle
Fill|lt-8ff5dfd4-w1-i41-bd3953|6|0|174.0000|18.0000|0|AMB-156119|Lifestyle
Fill|lt-c8241e81-w1-i246-ef414d|6|0|.0000|.0000|0|AMB-975932|Lifestyle
Fill|lt-c4b8202b-w1-i112-b5dbc8|6|0|6.0000|6.0000|0|AMB-994179|Lifestyle
Fill|lt-a222f227-w5-i113-35d8ac|6|0|6.0000|6.0000|0|AMB-626032|Lifestyle
Fill|lt-ecd8fb8e-w1-i73-b2397f|6|0|.0000|.0000|0|AMB-408416|Lifestyle
Fill|lt-ecd8fb8e-w1-i77-d1b592|6|0|.0000|.0000|0|AMB-523127|Lifestyle
Fill|lt-9d788e06-w1-i47-4f89f9|6|0|.0000|12.0000|0|AMB-332578|Lifestyle
Fill|lt-a53be366-w1-i250-de7064|6|0|.0000|.0000|0|AMB-805815|Lifestyle
Fill|lt-c4b8202b-w1-i245-65c42d|12|1|.0000|.0000|0|AMB-240810|Lifestyle
Fill|lt-a53be366-w1-i265-e5c24b|6|0|.0000|.0000|0|AMB-773863|Lifestyle
Fill|lt-9d788e06-w1-i40-ab540b|12|1|6.0000|6.0000|0|AMB-878612|Lifestyle
Fill|lt-c4b8202b-w1-i69-57d850|12|1|6.0000|6.0000|0|AMB-301705|Lifestyle
Fill|lt-a222f227-w4-i91-ab957a|12|1|18.0000|18.0000|0|AMB-174636|Lifestyle
Fill|lt-ecd8fb8e-w1-i162-144720|6|0|.0000|.0000|0|AMB-447652|Lifestyle
Fill|lt-a222f227-w3-i16-dd03d1|6|0|138.0000|96.0000|0|AMB-437674|Lifestyle
Fill|lt-ecd8fb8e-w1-i254-7ebb06|48|7|.0000|.0000|0|AMB-655831|1
Fill|lt-ecd8fb8e-w1-i240-cd7b4a|6|0|.0000|.0000|0|AMB-731690|Lifestyle
Fill|lt-a222f227-w5-i115-d5a609|6|0|18.0000|18.0000|0|AMB-766366|Lifestyle
Fill|lt-c8241e81-w1-i239-836013|6|0|.0000|.0000|0|AMB-971578|Lifestyle
Fill|lt-a222f227-w2-i2-087f6a|12|1|36.0000|.0000|0|AMB-890445|Lifestyle
Fill|lt-9d788e06-w1-i27-264b65|6|0|.0000|.0000|0|AMB-407378|Lifestyle
Fill|lt-9d788e06-w1-i359-8a28d1|6|0|.0000|.0000|0|AMB-628257|Lifestyle
Fill|lt-9d788e06-w1-i263-c3d0ad|6|0|6.0000|6.0000|0|AMB-882579|Lifestyle
Fill|lt-c4b8202b-w1-i89-b17a5f|6|0|6.0000|6.0000|0|AMB-482973|Lifestyle
Fill|lt-a53be366-w1-i316-bb910c|6|0|.0000|.0000|0|AMB-584127|Lifestyle
Fill|lt-a53be366-w1-i66-b7568a|6|0|.0000|.0000|0|AMB-408341|Lifestyle
Fill|lt-9d788e06-w1-i183-f773cc|6|0|.0000|6.0000|0|AMB-688758|Lifestyle
Fill|lt-ecd8fb8e-w1-i270-8f6707|6|0|.0000|.0000|0|AMB-993195|Lifestyle
Fill|lt-c8241e81-w1-i161-ab45df|6|0|.0000|.0000|0|AMB-894184|Lifestyle
Fill|lt-8ff5dfd4-w1-i142-0019ce|6|0|102.0000|18.0000|0|AMB-965523|Lifestyle
