"MemberId","Bucket","PrevEP","Achieved","RankId","RankName","PrevRankId","Error"
"AMB-710021","A_SilverCand","66","True","1","Silver",,
"AMB-708028","F_Filler","6","False",,,,
"AMB-707855","A_SilverCand","36","True","1","Silver",,
"AMB-705066","F_Filler","6","False",,,,
"AMB-704006","F_Filler","6","False",,,,
"AMB-699318","F_Filler","6","False",,,,
"AMB-699073","F_Filler","6","False",,,,
"AMB-698083","A_SilverCand","36","False",,,,"The operation has timed out."
"AMB-697885","D_TitaniumCand","234","False",,,,"The operation has timed out."
"AMB-692886","F_Filler","6","False",,,,
"AMB-692576","F_Filler","6","False",,,,
"AMB-691253","A_SilverCand","36","True","1","Silver",,
"AMB-688116","B_GoldCand","72","True","2","Gold",,
"AMB-687533","A_SilverCand","36","True","1","Silver",,
"AMB-685214","F_Filler","6","False",,,,
"AMB-681708","F_Filler","6","False",,,,
"AMB-681513","F_Filler","6","False",,,,
"AMB-679522","D_TitaniumCand","438","True","5","Jade",,
"AMB-678630","F_Filler","6","False",,,,
"AMB-674818","B_GoldCand","72","True","2","Gold",,
"AMB-670141","F_Filler","6","False",,,,
"AMB-668683","F_Filler","6","False",,,,
"AMB-658024","A_SilverCand","36","True","1","Silver",,
"AMB-657049","B_GoldCand","78","True","2","Gold",,
"AMB-655831","A_SilverCand","30","True","1","Silver",,
"AMB-655215","A_SilverCand","36","True","1","Silver",,
"AMB-652024","A_SilverCand","36","True","1","Silver",,
"AMB-651107","B_GoldCand","90","True","2","Gold",,
"AMB-650786","F_Filler","6","False",,,,
"AMB-648177","F_Filler","6","False",,,,
"AMB-637178","D_TitaniumCand","348","True","5","Jade",,
"AMB-636998","A_SilverCand","36","True","1","Silver",,
"AMB-635068","B_GoldCand","72","True","2","Gold",,
"AMB-632691","B_GoldCand","90","True","2","Gold",,
"AMB-626511","A_SilverCand","30","True","1","Silver",,
"AMB-622519","A_SilverCand","30","True","1","Silver",,
"AMB-618055","A_SilverCand","66","True","1","Silver",,
"AMB-616813","F_Filler","6","False",,,,
"AMB-611966","F_Filler","6","False",,,,
"AMB-611101","F_Filler","6","False",,,,
"AMB-610895","A_SilverCand","36","True","1","Silver",,
"AMB-610638","A_SilverCand","36","True","1","Silver",,
"AMB-610068","F_Filler","6","False",,,,
"AMB-608942","A_SilverCand","36","True","1","Silver",,
"AMB-599626","D_TitaniumCand","180","True","3","Platinum",,
"AMB-594454","F_Filler","6","False",,,,
"AMB-594147","F_Filler","6","False",,,,
"AMB-591716","F_Filler","6","False",,,,
"AMB-580115","D_TitaniumCand","192","True","3","Platinum",,
"AMB-577886","D_TitaniumCand","312","True","3","Platinum",,
"AMB-576707","A_SilverCand","66","True","1","Silver",,
"AMB-575701","D_TitaniumCand","276","True","4","Titanium",,
"AMB-574630","A_SilverCand","36","True","1","Silver",,
"AMB-572117","F_Filler","6","False",,,,
"AMB-568848","A_SilverCand","30","True","1","Silver",,
"AMB-565792","D_TitaniumCand","612","True","5","Jade",,
"AMB-565676","A_SilverCand","36","True","1","Silver",,
"AMB-565130","A_SilverCand","36","True","1","Silver",,
"AMB-556044","F_Filler","6","False",,,,
"AMB-550828","F_Filler","6","False",,,,
"AMB-550531","D_TitaniumCand","906","True","6","Pearl",,
"AMB-544863","F_Filler","6","False",,,,
"AMB-531709","A_SilverCand","66","True","1","Silver",,
"AMB-529324","F_Filler","6","False",,,,
"AMB-526298","B_GoldCand","72","True","2","Gold",,
"AMB-519091","A_SilverCand","36","True","1","Silver",,
"AMB-517978","B_GoldCand","72","True","2","Gold",,
"AMB-517379","F_Filler","6","False",,,,
"AMB-516762","A_SilverCand","36","True","1","Silver",,
"AMB-513899","A_SilverCand","36","True","1","Silver",,
"AMB-512250","F_Filler","6","False",,,,
"AMB-510261","F_Filler","6","False",,,,
"AMB-508132","F_Filler","6","False",,,,
"AMB-507316","F_Filler","6","False",,,,
"AMB-506561","F_Filler","6","False",,,,
"AMB-503597","F_Filler","6","False",,,,
"AMB-485456","F_Filler","6","False",,,,
"AMB-484137","F_Filler","6","False",,,,
"AMB-482997","F_Filler","6","False",,,,
"AMB-482157","A_SilverCand","36","True","1","Silver",,
"AMB-466786","A_SilverCand","36","True","1","Silver",,
"AMB-465451","A_SilverCand","36","True","1","Silver",,
"AMB-462068","A_SilverCand","36","True","1","Silver",,
"AMB-460921","A_SilverCand","36","True","1","Silver",,
"AMB-459765","A_SilverCand","42","True","1","Silver",,
"AMB-458123","F_Filler","6","False",,,,
"AMB-454309","B_GoldCand","90","True","2","Gold",,
"AMB-454097","A_SilverCand","36","True","1","Silver",,
"AMB-453727","A_SilverCand","42","True","1","Silver",,
"AMB-452026","D_TitaniumCand","804","True","5","Jade",,
"AMB-451763","F_Filler","6","False",,,,
"AMB-450721","B_GoldCand","96","True","2","Gold",,
"AMB-449467","A_SilverCand","36","True","1","Silver",,
"AMB-436324","F_Filler","6","False",,,,
"AMB-436299","F_Filler","6","False",,,,
"AMB-436284","A_SilverCand","30","True","1","Silver",,
"AMB-434916","F_Filler","6","False",,,,
"AMB-418929","A_SilverCand","30","True","1","Silver",,
"AMB-418748","B_GoldCand","90","True","2","Gold",,
"AMB-412941","B_GoldCand","72","True","2","Gold",,
"AMB-411980","A_SilverCand","36","True","1","Silver",,
"AMB-409312","A_SilverCand","36","True","1","Silver",,
"AMB-408190","A_SilverCand","36","True","1","Silver",,
"AMB-407413","F_Filler","6","False",,,,
"AMB-406929","A_SilverCand","42","True","1","Silver",,
"AMB-402778","F_Filler","6","False",,,,
"AMB-402678","F_Filler","6","False",,,,
"AMB-401211","F_Filler","6","False",,,,
"AMB-398472","A_SilverCand","36","True","1","Silver",,
"AMB-389916","A_SilverCand","36","True","1","Silver",,
"AMB-389805","F_Filler","6","False",,,,
"AMB-388596","B_GoldCand","90","True","2","Gold",,
"AMB-386732","A_SilverCand","30","True","1","Silver",,
"AMB-384192","A_SilverCand","36","True","1","Silver",,
"AMB-379840","A_SilverCand","36","True","1","Silver",,
"AMB-376439","D_TitaniumCand","354","True","3","Platinum",,
"AMB-376071","F_Filler","6","False",,,,
"AMB-375401","B_GoldCand","162","True","2","Gold",,
"AMB-372820","A_SilverCand","36","True","1","Silver",,
"AMB-371541","A_SilverCand","36","True","1","Silver",,
"AMB-371091","A_SilverCand","30","True","1","Silver",,
"AMB-371072","F_Filler","6","False",,,,
"AMB-369634","D_TitaniumCand","414","True","4","Titanium",,
"AMB-367989","F_Filler","6","False",,,,
"AMB-363081","F_Filler","6","False",,,,
"AMB-360803","A_SilverCand","36","True","1","Silver",,
"AMB-357636","A_SilverCand","30","True","1","Silver",,
"AMB-349471","B_GoldCand","126","True","2","Gold",,
"AMB-346960","F_Filler","6","False",,,,
"AMB-346510","A_SilverCand","36","True","1","Silver",,
"AMB-343051","A_SilverCand","36","True","1","Silver",,
"AMB-335884","A_SilverCand","36","True","1","Silver",,
"AMB-332377","F_Filler","6","False",,,,
"AMB-327945","F_Filler","6","False",,,,
"AMB-325585","B_GoldCand","72","True","2","Gold",,
"AMB-318396","A_SilverCand","36","True","1","Silver",,
"AMB-314764","F_Filler","6","False",,,,
"AMB-312154","A_SilverCand","36","True","1","Silver",,
"AMB-301034","D_TitaniumCand","270","True","4","Titanium",,
"AMB-296249","F_Filler","6","False",,,,
"AMB-295076","F_Filler","6","False",,,,
"AMB-293056","A_SilverCand","36","True","1","Silver",,
"AMB-292220","A_SilverCand","36","True","1","Silver",,
"AMB-290130","F_Filler","6","False",,,,
"AMB-287059","A_SilverCand","36","True","1","Silver",,
"AMB-282646","A_SilverCand","36","True","1","Silver",,
"AMB-281649","F_Filler","6","False",,,,
"AMB-279911","F_Filler","6","False",,,,
"AMB-277632","F_Filler","6","False",,,,
"AMB-277628","A_SilverCand","36","True","1","Silver",,
"AMB-270756","A_SilverCand","36","True","1","Silver",,
"AMB-269813","A_SilverCand","30","True","1","Silver",,
"AMB-267796","F_Filler","6","False",,,,
"AMB-263704","A_SilverCand","36","True","1","Silver",,
"AMB-261186","B_GoldCand","120","True","2","Gold",,
"AMB-244191","F_Filler","6","False",,,,
"AMB-240810","F_Filler","6","False",,,,
"AMB-236329","F_Filler","6","False",,,,
"AMB-234325","A_SilverCand","42","True","1","Silver",,
"AMB-232054","B_GoldCand","72","True","2","Gold",,
"AMB-230696","A_SilverCand","42","True","1","Silver",,
"AMB-219866","F_Filler","6","False",,,,
"AMB-214177","F_Filler","6","False",,,,
"AMB-212757","F_Filler","6","False",,,,
"AMB-211134","D_TitaniumCand","738","True","3","Platinum",,
"AMB-201931","F_Filler","6","False",,,,
"AMB-201280","A_SilverCand","30","True","1","Silver",,
"AMB-199916","D_TitaniumCand","570","True","5","Jade",,
"AMB-196845","B_GoldCand","72","True","2","Gold",,
"AMB-195322","A_SilverCand","36","True","1","Silver",,
"AMB-190207","F_Filler","6","False",,,,
"AMB-183146","A_SilverCand","36","True","1","Silver",,
"AMB-183044","A_SilverCand","36","True","1","Silver",,
"AMB-181501","F_Filler","6","False",,,,
"AMB-178995","A_SilverCand","36","True","1","Silver",,
"AMB-177998","F_Filler","6","False",,,,
"AMB-175623","D_TitaniumCand","360","True","5","Jade",,
"AMB-173563","A_SilverCand","36","True","1","Silver",,
"AMB-173497","A_SilverCand","36","True","1","Silver",,
"AMB-171970","D_TitaniumCand","180","True","2","Gold",,
"AMB-171337","F_Filler","6","False",,,,
"AMB-170421","A_SilverCand","36","True","1","Silver",,
"AMB-168977","A_SilverCand","36","True","1","Silver",,
"AMB-166318","A_SilverCand","36","True","1","Silver",,
"AMB-165091","A_SilverCand","36","True","1","Silver",,
"AMB-164273","B_GoldCand","150","True","2","Gold",,
"AMB-162476","B_GoldCand","90","True","2","Gold",,
"AMB-159670","A_SilverCand","36","True","1","Silver",,
"AMB-155646","A_SilverCand","36","True","1","Silver",,
"AMB-154222","F_Filler","6","False",,,,
"AMB-153272","A_SilverCand","42","True","1","Silver",,
"AMB-151521","D_TitaniumCand","402","True","4","Titanium",,
"AMB-148679","A_SilverCand","36","True","1","Silver",,
"AMB-147382","A_SilverCand","66","True","1","Silver",,
"AMB-144019","F_Filler","6","False",,,,
"AMB-143747","F_Filler","6","False",,,,
"AMB-142210","A_SilverCand","42","True","1","Silver",,
"AMB-140171","D_TitaniumCand","282","True","4","Titanium",,
"AMB-138649","A_SilverCand","36","True","1","Silver",,
"AMB-138593","A_SilverCand","30","True","1","Silver",,
"AMB-131374","F_Filler","6","False",,,,
"AMB-131213","F_Filler","6","False",,,,
"AMB-128599","B_GoldCand","120","True","2","Gold",,
"AMB-127953","A_SilverCand","36","True","1","Silver",,
"AMB-122782","F_Filler","6","False",,,,
"AMB-121432","A_SilverCand","36","True","1","Silver",,
"AMB-120036","B_GoldCand","90","True","2","Gold",,
"AMB-119524","F_Filler","6","False",,,,
"AMB-118055","F_Filler","6","False",,,,
"AMB-116728","A_SilverCand","30","True","1","Silver",,
"AMB-115382","A_SilverCand","36","True","1","Silver",,
"AMB-114227","A_SilverCand","36","True","1","Silver",,
"AMB-110891","B_GoldCand","126","True","2","Gold",,
"AMB-107495","D_TitaniumCand","582","True","5","Jade",,
"AMB-103421","C_PlatinumCand","270","True","3","Platinum",,
"AMB-102786","D_TitaniumCand","462","True","3","Platinum",,
"AMB-101684","A_SilverCand","30","True","1","Silver",,
"AMB-100286","B_GoldCand","96","True","2","Gold",,
"AMB-099711","B_GoldCand","90","True","2","Gold",,
"AMB-084056","F_Filler","6","False",,,,
"AMB-080633","A_SilverCand","36","True","1","Silver",,
"AMB-078618","A_SilverCand","30","True","1","Silver",,
"AMB-066990","F_Filler","6","False",,,,
"AMB-066263","F_Filler","6","False",,,,
"AMB-065751","F_Filler","6","False",,,,
"AMB-063656","A_SilverCand","42","True","1","Silver",,
"AMB-061703","F_Filler","6","False",,,,
"AMB-060991","A_SilverCand","36","True","1","Silver",,
"AMB-055311","F_Filler","6","False",,,,
"AMB-052766","B_GoldCand","126","True","2","Gold",,
"AMB-052527","B_GoldCand","72","True","2","Gold",,
"AMB-052251","D_TitaniumCand","438","True","5","Jade",,
"AMB-052176","A_SilverCand","66","True","1","Silver",,
"AMB-052156","D_TitaniumCand","216","True","3","Platinum",,
"AMB-041797","B_GoldCand","162","True","3","Platinum",,
"AMB-037683","F_Filler","6","False",,,,
"AMB-035954","B_GoldCand","72","True","2","Gold",,
"AMB-035809","A_SilverCand","30","True","1","Silver",,
"AMB-028734","A_SilverCand","36","True","1","Silver",,
"AMB-027468","F_Filler","6","False",,,,
"AMB-027275","B_GoldCand","120","True","2","Gold",,
"AMB-025292","A_SilverCand","36","True","1","Silver",,
"AMB-025286","A_SilverCand","36","True","1","Silver",,
"AMB-020355","F_Filler","6","False",,,,
"AMB-018872","D_TitaniumCand","576","True","4","Titanium",,
"AMB-001860","A_SilverCand","36","True","1","Silver",,
