"MemberId","Bucket","PrevEP","Achieved","RankId","RankName","PrevRankId","Error"
"AMB-746420","E_PadFill","6","False",,,,
"AMB-746181","A_SilverCand","6","False",,,,
"AMB-745095","C_PlatinumCand","108","False",,,,
"AMB-743311","A_SilverCand","6","False",,,,
"AMB-738897","E_PadFill","6","False",,,,
"AMB-737549","B_GoldCand","48","False",,,,
"AMB-733964","E_PadFill","6","False",,,,
"AMB-731109","E_PadFill","12","True","1","Silver",,
"AMB-729445","E_PadFill","6","False",,,,
"AMB-725642","E_PadFill","6","False",,,,
"AMB-720708","A_SilverCand","6","False",,,,
"AMB-719546","B_GoldCand","36","False",,,,
"AMB-717490","E_PadFill","6","False",,,,
"AMB-713888","E_PadFill","6","False",,,,
"AMB-710416","D_TitaniumCand","258","False",,,,
"AMB-705066","A_SilverCand","12","True","1","Silver",,
"AMB-703552","E_PadFill","6","False",,,,
"AMB-701951","A_SilverCand","6","True","1","Silver",,
"AMB-701850","E_PadFill","6","False",,,,
"AMB-699318","E_PadFill","12","False",,,,
"AMB-699073","E_PadFill","12","False",,,,
"AMB-697885","D_TitaniumCand","270","False",,,,
"AMB-696402","E_PadFill","6","False",,,,
"AMB-695600","E_PadFill","6","False",,,,
"AMB-688116","C_PlatinumCand","78","False",,,,
"AMB-684521","E_PadFill","6","False",,,,
"AMB-674818","C_PlatinumCand","78","False",,,,
"AMB-671735","E_PadFill","6","True","1","Silver",,
"AMB-666754","E_PadFill","6","False",,,,
"AMB-664661","E_PadFill","6","False",,,,
"AMB-657049","C_PlatinumCand","90","False",,,,
"AMB-655831","B_GoldCand","42","False",,,,
"AMB-651107","C_PlatinumCand","102","False",,,,
"AMB-650409","A_SilverCand","6","False",,,,
"AMB-649558","E_PadFill","6","False",,,,
"AMB-635068","C_PlatinumCand","78","False",,,,
"AMB-632691","C_PlatinumCand","102","False",,,,
"AMB-626511","B_GoldCand","42","True","2","Gold","1",
"AMB-624261","A_SilverCand","6","False",,,,
"AMB-622519","B_GoldCand","36","False",,,,
"AMB-620616","A_SilverCand","6","False",,,,
"AMB-619548","E_PadFill","6","False",,,,
"AMB-613728","A_SilverCand","6","False",,,,
"AMB-610638","B_GoldCand","48","False",,,,
"AMB-610068","A_SilverCand","12","True","1","Silver",,
"AMB-608942","B_GoldCand","42","True","2","Gold","1",
"AMB-607521","E_PadFill","6","False",,,,
"AMB-602502","A_SilverCand","6","True","1","Silver",,
"AMB-599626","D_TitaniumCand","222","False",,,,
"AMB-594454","E_PadFill","12","False",,,,
"AMB-591716","A_SilverCand","12","True","1","Silver",,
"AMB-591274","E_PadFill","6","False",,,,
"AMB-580115","D_TitaniumCand","228","False",,,,
"AMB-578139","A_SilverCand","6","False",,,,
"AMB-577886","D_TitaniumCand","366","False",,,,
"AMB-575238","E_PadFill","6","False",,,,
"AMB-575202","A_SilverCand","6","False",,,,
"AMB-574240","A_SilverCand","6","False",,,,
"AMB-568848","B_GoldCand","36","False",,,,
"AMB-565171","E_PadFill","6","False",,,,
"AMB-565130","B_GoldCand","48","False",,,,
"AMB-562245","A_SilverCand","6","False",,,,
"AMB-560331","A_SilverCand","6","False",,,,
"AMB-548795","E_PadFill","6","False",,,,
"AMB-548214","E_PadFill","6","False",,,,
"AMB-542215","E_PadFill","6","False",,,,
"AMB-532053","A_SilverCand","6","False",,,,
"AMB-526298","C_PlatinumCand","90","False",,,,
"AMB-519091","B_GoldCand","42","False",,,,
"AMB-518465","A_SilverCand","6","False",,,,
"AMB-517978","C_PlatinumCand","84","False",,,,
"AMB-517842","E_PadFill","6","False",,,,
"AMB-517379","E_PadFill","12","False",,,,
"AMB-513121","E_PadFill","6","False",,,,
"AMB-500809","E_PadFill","6","False",,,,
"AMB-498951","E_PadFill","6","False",,,,
"AMB-497891","E_PadFill","6","False",,,,
"AMB-496437","A_SilverCand","6","True","1","Silver",,
"AMB-494954","E_PadFill","6","False",,,,
"AMB-491661","A_SilverCand","6","False",,,,
"AMB-482997","E_PadFill","12","True","1","Silver",,
"AMB-482433","E_PadFill","6","False",,,,
"AMB-482157","B_GoldCand","42","False",,,,
"AMB-479448","E_PadFill","6","False",,,,
"AMB-469280","E_PadFill","6","False",,,,
"AMB-468907","A_SilverCand","6","False",,,,
"AMB-468215","E_PadFill","6","False",,,,
"AMB-462068","B_GoldCand","48","False",,,,
"AMB-460921","B_GoldCand","42","False",,,,
"AMB-458123","E_PadFill","12","True","1","Silver",,
"AMB-456098","E_PadFill","6","False",,,,
"AMB-454309","C_PlatinumCand","108","False",,,,
"AMB-454097","B_GoldCand","48","False",,,,
"AMB-450721","C_PlatinumCand","114","False",,,,
"AMB-449467","B_GoldCand","42","False",,,,
"AMB-436299","E_PadFill","12","False",,,,
"AMB-425614","A_SilverCand","6","False",,,,
"AMB-418929","B_GoldCand","36","False",,,,
"AMB-418748","C_PlatinumCand","108","False",,,,
"AMB-406929","B_GoldCand","48","False",,,,
"AMB-398472","B_GoldCand","42","False",,,,
"AMB-394501","E_PadFill","6","False",,,,
"AMB-388596","C_PlatinumCand","108","False",,,,
"AMB-388246","E_PadFill","6","False",,,,
"AMB-386732","B_GoldCand","42","True","2","Gold","1",
"AMB-386162","D_TitaniumCand","456","False",,,,
"AMB-382230","E_PadFill","6","False",,,,
"AMB-381295","A_SilverCand","6","True","1","Silver",,
"AMB-379840","B_GoldCand","48","False",,,,
"AMB-379231","E_PadFill","6","False",,,,
"AMB-376439","D_TitaniumCand","396","False",,,,
"AMB-376071","A_SilverCand","12","False",,,,
"AMB-371541","B_GoldCand","60","True","2","Gold","1",
"AMB-371091","B_GoldCand","36","False",,,,
"AMB-370374","A_SilverCand","6","False",,,,
"AMB-367989","E_PadFill","12","False",,,,
"AMB-361094","A_SilverCand","6","False",,,,
"AMB-357636","B_GoldCand","42","False",,,,
"AMB-351653","E_PadFill","6","False",,,,
"AMB-350054","E_PadFill","6","False",,,,
"AMB-349471","C_PlatinumCand","144","False",,,,
"AMB-346510","B_GoldCand","42","False",,,,
"AMB-344206","E_PadFill","6","False",,,,
"AMB-342857","E_PadFill","6","False",,,,
"AMB-340504","E_PadFill","6","False",,,,
"AMB-338110","E_PadFill","6","False",,,,
"AMB-333218","E_PadFill","6","False",,,,
"AMB-329694","A_SilverCand","6","False",,,,
"AMB-327945","E_PadFill","12","False",,,,
"AMB-322285","E_PadFill","6","False",,,,
"AMB-318396","B_GoldCand","42","False",,,,
"AMB-312308","E_PadFill","6","False",,,,
"AMB-312154","B_GoldCand","48","False",,,,
"AMB-306430","E_PadFill","6","False",,,,
"AMB-306047","E_PadFill","6","False",,,,
"AMB-305105","E_PadFill","6","False",,,,
"AMB-301705","A_SilverCand","6","False",,,,
"AMB-296170","A_SilverCand","6","False",,,,
"AMB-295255","E_PadFill","6","False",,,,
"AMB-295076","A_SilverCand","12","False",,,,
"AMB-293056","B_GoldCand","48","False",,,,
"AMB-288244","A_SilverCand","6","False",,,,
"AMB-287059","B_GoldCand","48","False",,,,
"AMB-282812","A_SilverCand","6","False",,,,
"AMB-280877","A_SilverCand","6","False",,,,
"AMB-277789","A_SilverCand","6","False",,,,
"AMB-277632","E_PadFill","12","True","1","Silver",,
"AMB-277628","B_GoldCand","42","False",,,,
"AMB-275741","A_SilverCand","6","False",,,,
"AMB-275489","A_SilverCand","6","False",,,,
"AMB-275173","A_SilverCand","6","False",,,,
"AMB-265902","E_PadFill","6","False",,,,
"AMB-265401","A_SilverCand","6","False",,,,
"AMB-263704","B_GoldCand","42","False",,,,
"AMB-262826","E_PadFill","6","False",,,,
"AMB-262217","A_SilverCand","6","False",,,,
"AMB-261190","E_PadFill","6","False",,,,
"AMB-261186","C_PlatinumCand","144","False",,,,
"AMB-258823","A_SilverCand","6","False",,,,
"AMB-254882","E_PadFill","6","False",,,,
"AMB-252504","E_PadFill","6","False",,,,
"AMB-239832","E_PadFill","6","False",,,,
"AMB-237908","E_PadFill","6","False",,,,
"AMB-232054","C_PlatinumCand","84","False",,,,
"AMB-230896","E_PadFill","6","False",,,,
"AMB-230696","B_GoldCand","54","False",,,,
"AMB-228624","E_PadFill","6","False",,,,
"AMB-218997","A_SilverCand","6","False",,,,
"AMB-213860","E_PadFill","6","False",,,,
"AMB-211917","A_SilverCand","6","False",,,,
"AMB-211134","D_TitaniumCand","876","False",,,,
"AMB-209771","E_PadFill","6","False",,,,
"AMB-208355","A_SilverCand","6","False",,,,
"AMB-196862","A_SilverCand","6","False",,,,
"AMB-196845","C_PlatinumCand","84","False",,,,
"AMB-196348","E_PadFill","6","False",,,,
"AMB-189215","A_SilverCand","6","False",,,,
"AMB-183146","B_GoldCand","42","False",,,,
"AMB-181501","E_PadFill","12","False",,,,
"AMB-174636","E_PadFill","6","False",,,,
"AMB-170577","A_SilverCand","6","False",,,,
"AMB-167357","E_PadFill","6","False",,,,
"AMB-165091","B_GoldCand","42","False",,,,
"AMB-162476","C_PlatinumCand","102","False",,,,
"AMB-158199","A_SilverCand","6","False",,,,
"AMB-157402","A_SilverCand","6","False",,,,
"AMB-148679","B_GoldCand","48","False",,,,
"AMB-145421","A_SilverCand","6","False",,,,
"AMB-138649","B_GoldCand","42","False",,,,
"AMB-138593","B_GoldCand","36","False",,,,
"AMB-131381","A_SilverCand","6","False",,,,
"AMB-128599","C_PlatinumCand","150","False",,,,
"AMB-127953","B_GoldCand","42","True","2","Gold","1",
"AMB-124853","A_SilverCand","6","False",,,,
"AMB-121432","B_GoldCand","42","False",,,,
"AMB-120036","C_PlatinumCand","108","False",,,,
"AMB-119524","E_PadFill","12","False",,,,
"AMB-117825","E_PadFill","6","False",,,,
"AMB-117743","E_PadFill","6","False",,,,
"AMB-116728","B_GoldCand","36","False",,,,
"AMB-115382","B_GoldCand","42","False",,,,
"AMB-114942","E_PadFill","6","False",,,,
"AMB-112195","E_PadFill","6","False",,,,
"AMB-110891","C_PlatinumCand","162","False",,,,
"AMB-104527","E_PadFill","6","False",,,,
"AMB-103421","D_TitaniumCand","306","False",,,,
"AMB-102786","D_TitaniumCand","546","False",,,,
"AMB-100286","C_PlatinumCand","114","True","3","Platinum","2",
"AMB-099711","C_PlatinumCand","108","False",,,,
"AMB-097166","A_SilverCand","6","False",,,,
"AMB-095648","D_TitaniumCand","210","False",,,,
"AMB-089471","E_PadFill","6","False",,,,
"AMB-087934","E_PadFill","6","False",,,,
"AMB-083539","A_SilverCand","6","False",,,,
"AMB-081843","E_PadFill","6","False",,,,
"AMB-081792","A_SilverCand","6","False",,,,
"AMB-080633","B_GoldCand","42","False",,,,
"AMB-080565","A_SilverCand","6","False",,,,
"AMB-078618","B_GoldCand","36","False",,,,
"AMB-076912","E_PadFill","6","False",,,,
"AMB-066990","A_SilverCand","12","False",,,,
"AMB-066263","E_PadFill","12","False",,,,
"AMB-064406","E_PadFill","6","False",,,,
"AMB-063656","B_GoldCand","54","False",,,,
"AMB-059417","A_SilverCand","6","False",,,,
"AMB-052766","C_PlatinumCand","150","False",,,,
"AMB-052527","C_PlatinumCand","90","False",,,,
"AMB-052156","D_TitaniumCand","264","False",,,,
"AMB-050255","A_SilverCand","6","False",,,,
"AMB-044948","A_SilverCand","6","False",,,,
"AMB-042661","E_PadFill","6","False",,,,
"AMB-041797","D_TitaniumCand","192","False",,,,
"AMB-039781","E_PadFill","6","False",,,,
"AMB-035954","C_PlatinumCand","78","False",,,,
"AMB-031625","A_SilverCand","6","False",,,,
"AMB-030722","A_SilverCand","6","False",,,,
"AMB-027468","E_PadFill","12","False",,,,
"AMB-027275","C_PlatinumCand","144","False",,,,
"AMB-026509","A_SilverCand","6","True","1","Silver",,
"AMB-025292","B_GoldCand","48","False",,,,
"AMB-025286","B_GoldCand","42","False",,,,
"AMB-021837","A_SilverCand","6","False",,,,
"AMB-021254","A_SilverCand","6","False",,,,
"AMB-017517","A_SilverCand","6","False",,,,
"AMB-016118","E_PadFill","6","False",,,,
"AMB-015638","E_PadFill","6","False",,,,
"AMB-011846","A_SilverCand","6","False",,,,
"AMB-011671","E_PadFill","6","False",,,,
"AMB-010060","A_SilverCand","6","True","1","Silver",,
"AMB-006655","E_PadFill","6","False",,,,
"AMB-002601","A_SilverCand","6","False",,,,
